,verbs,tense,postid
3501,lose,VB,8xp9x2
3502,prepare,VB,8xp9x2
3503,happens,VBZ,8xp9x2
3504,learned,VBD,8xpaq8
3505,reflects,VBZ,8xpaq8
3506,having,VBG,8xpaq8
3507,leaned,VBD,8xpaq8
3508,written,VBN,8xpaq8
3509,know,VBP,8xpaq8
3510,stand,VBP,8xpaq8
3511,thought,VBD,8xpaq8
3512,disconnecting,VBG,8xpaq8
3513,seen,VBN,8xpaq8
3514,become,VBN,8xpaq8
3515,happening,VBG,8xpaq8
3516,felt,VBN,8xpaq8
3517,trying,VBG,8xpaq8
3518,undo,VB,8xpaq8
3519,read,VBN,8xpaq8
3520,wondering,VBG,8xpaq8
3521,stood,VBN,8xpaq8
3522,handle,VB,8xpaq8
3523,prepare,VB,8xpaq8
3524,talk,VBP,8xpaq8
3525,lose,VB,8xpaq8
3526,prepare,VB,8xpaq8
3527,happens,VBZ,8xpaq8
3528,learned,VBD,8xpc52
3529,reflects,VBZ,8xpc52
3530,having,VBG,8xpc52
3531,leaned,VBD,8xpc52
3532,written,VBN,8xpc52
3533,know,VBP,8xpc52
3534,stand,VBP,8xpc52
3535,thought,VBD,8xpc52
3536,disconnecting,VBG,8xpc52
3537,seen,VBN,8xpc52
3538,become,VBN,8xpc52
3539,happening,VBG,8xpc52
3540,felt,VBN,8xpc52
3541,trying,VBG,8xpc52
3542,undo,VB,8xpc52
3543,read,VBN,8xpc52
3544,wondering,VBG,8xpc52
3545,stood,VBN,8xpc52
3546,handle,VB,8xpc52
3547,prepare,VB,8xpc52
3548,talk,VBP,8xpc52
3549,lose,VB,8xpc52
3550,prepare,VB,8xpc52
3551,happens,VBZ,8xpc52
3552,learned,VBD,8xpjxe
3553,reflects,VBZ,8xpjxe
3554,having,VBG,8xpjxe
3555,leaned,VBD,8xpjxe
3556,written,VBN,8xpjxe
3557,know,VBP,8xpjxe
3558,stand,VBP,8xpjxe
3559,thought,VBD,8xpjxe
3560,disconnecting,VBG,8xpjxe
3561,seen,VBN,8xpjxe
3562,become,VBN,8xpjxe
3563,happening,VBG,8xpjxe
3564,felt,VBN,8xpjxe
3565,trying,VBG,8xpjxe
3566,undo,VB,8xpjxe
3567,read,VBN,8xpjxe
3568,wondering,VBG,8xpjxe
3569,stood,VBN,8xpjxe
3570,handle,VB,8xpjxe
3571,prepare,VB,8xpjxe
3572,talk,VBP,8xpjxe
3573,lose,VB,8xpjxe
3574,prepare,VB,8xpjxe
3575,happens,VBZ,8xpjxe
3576,learned,VBD,8xpkmj
3577,reflects,VBZ,8xpkmj
3578,having,VBG,8xpkmj
3579,leaned,VBD,8xpkmj
3580,written,VBN,8xpkmj
3581,know,VBP,8xpkmj
3582,stand,VBP,8xpkmj
3583,thought,VBD,8xpkmj
3584,disconnecting,VBG,8xpkmj
3585,seen,VBN,8xpkmj
3586,become,VBN,8xpkmj
3587,happening,VBG,8xpkmj
3588,felt,VBN,8xpkmj
3589,trying,VBG,8xpkmj
3590,undo,VB,8xpkmj
3591,read,VBN,8xpkmj
3592,wondering,VBG,8xpkmj
3593,stood,VBN,8xpkmj
3594,handle,VB,8xpkmj
3595,prepare,VB,8xpkmj
3596,talk,VBP,8xpkmj
3597,lose,VB,8xpkmj
3598,prepare,VB,8xpkmj
3599,happens,VBZ,8xpkmj
3600,learned,VBD,8xpl1x
3601,reflects,VBZ,8xpl1x
3602,having,VBG,8xpl1x
3603,leaned,VBD,8xpl1x
3604,written,VBN,8xpl1x
3605,know,VBP,8xpl1x
3606,stand,VBP,8xpl1x
3607,thought,VBD,8xpl1x
3608,disconnecting,VBG,8xpl1x
3609,seen,VBN,8xpl1x
3610,become,VBN,8xpl1x
3611,happening,VBG,8xpl1x
3612,felt,VBN,8xpl1x
3613,trying,VBG,8xpl1x
3614,undo,VB,8xpl1x
3615,read,VBN,8xpl1x
3616,wondering,VBG,8xpl1x
3617,stood,VBN,8xpl1x
3618,handle,VB,8xpl1x
3619,prepare,VB,8xpl1x
3620,talk,VBP,8xpl1x
3621,lose,VB,8xpl1x
3622,prepare,VB,8xpl1x
3623,happens,VBZ,8xpl1x
3624,learned,VBD,8xpn9h
3625,reflects,VBZ,8xpn9h
3626,having,VBG,8xpn9h
3627,leaned,VBD,8xpn9h
3628,written,VBN,8xpn9h
3629,know,VBP,8xpn9h
3630,stand,VBP,8xpn9h
3631,thought,VBD,8xpn9h
3632,disconnecting,VBG,8xpn9h
3633,seen,VBN,8xpn9h
3634,become,VBN,8xpn9h
3635,happening,VBG,8xpn9h
3636,felt,VBN,8xpn9h
3637,trying,VBG,8xpn9h
3638,undo,VB,8xpn9h
3639,read,VBN,8xpn9h
3640,wondering,VBG,8xpn9h
3641,stood,VBN,8xpn9h
3642,handle,VB,8xpn9h
3643,prepare,VB,8xpn9h
3644,talk,VBP,8xpn9h
3645,lose,VB,8xpn9h
3646,prepare,VB,8xpn9h
3647,happens,VBZ,8xpn9h
3648,learned,VBD,8xpo72
3649,reflects,VBZ,8xpo72
3650,having,VBG,8xpo72
3651,leaned,VBD,8xpo72
3652,written,VBN,8xpo72
3653,know,VBP,8xpo72
3654,stand,VBP,8xpo72
3655,thought,VBD,8xpo72
3656,disconnecting,VBG,8xpo72
3657,seen,VBN,8xpo72
3658,become,VBN,8xpo72
3659,happening,VBG,8xpo72
3660,felt,VBN,8xpo72
3661,trying,VBG,8xpo72
3662,undo,VB,8xpo72
3663,read,VBN,8xpo72
3664,wondering,VBG,8xpo72
3665,stood,VBN,8xpo72
3666,handle,VB,8xpo72
3667,prepare,VB,8xpo72
3668,talk,VBP,8xpo72
3669,lose,VB,8xpo72
3670,prepare,VB,8xpo72
3671,happens,VBZ,8xpo72
3672,learned,VBD,8xpodp
3673,reflects,VBZ,8xpodp
3674,having,VBG,8xpodp
3675,leaned,VBD,8xpodp
3676,written,VBN,8xpodp
3677,know,VBP,8xpodp
3678,stand,VBP,8xpodp
3679,thought,VBD,8xpodp
3680,disconnecting,VBG,8xpodp
3681,seen,VBN,8xpodp
3682,become,VBN,8xpodp
3683,happening,VBG,8xpodp
3684,felt,VBN,8xpodp
3685,trying,VBG,8xpodp
3686,undo,VB,8xpodp
3687,read,VBN,8xpodp
3688,wondering,VBG,8xpodp
3689,stood,VBN,8xpodp
3690,handle,VB,8xpodp
3691,prepare,VB,8xpodp
3692,talk,VBP,8xpodp
3693,lose,VB,8xpodp
3694,prepare,VB,8xpodp
3695,happens,VBZ,8xpodp
3696,learned,VBD,8xpp9o
3697,reflects,VBZ,8xpp9o
3698,having,VBG,8xpp9o
3699,leaned,VBD,8xpp9o
3700,written,VBN,8xpp9o
3701,know,VBP,8xpp9o
3702,stand,VBP,8xpp9o
3703,thought,VBD,8xpp9o
3704,disconnecting,VBG,8xpp9o
3705,seen,VBN,8xpp9o
3706,become,VBN,8xpp9o
3707,happening,VBG,8xpp9o
3708,felt,VBN,8xpp9o
3709,trying,VBG,8xpp9o
3710,undo,VB,8xpp9o
3711,read,VBN,8xpp9o
3712,wondering,VBG,8xpp9o
3713,stood,VBN,8xpp9o
3714,handle,VB,8xpp9o
3715,prepare,VB,8xpp9o
3716,talk,VBP,8xpp9o
3717,lose,VB,8xpp9o
3718,prepare,VB,8xpp9o
3719,happens,VBZ,8xpp9o
3720,learned,VBD,8xpqrr
3721,reflects,VBZ,8xpqrr
3722,having,VBG,8xpqrr
3723,leaned,VBD,8xpqrr
3724,written,VBN,8xpqrr
3725,know,VBP,8xpqrr
3726,stand,VBP,8xpqrr
3727,thought,VBD,8xpqrr
3728,disconnecting,VBG,8xpqrr
3729,seen,VBN,8xpqrr
3730,become,VBN,8xpqrr
3731,happening,VBG,8xpqrr
3732,felt,VBN,8xpqrr
3733,trying,VBG,8xpqrr
3734,undo,VB,8xpqrr
3735,read,VBN,8xpqrr
3736,wondering,VBG,8xpqrr
3737,stood,VBN,8xpqrr
3738,handle,VB,8xpqrr
3739,prepare,VB,8xpqrr
3740,talk,VBP,8xpqrr
3741,lose,VB,8xpqrr
3742,prepare,VB,8xpqrr
3743,happens,VBZ,8xpqrr
3744,learned,VBD,8xpsex
3745,reflects,VBZ,8xpsex
3746,having,VBG,8xpsex
3747,leaned,VBD,8xpsex
3748,written,VBN,8xpsex
3749,know,VBP,8xpsex
3750,stand,VBP,8xpsex
3751,thought,VBD,8xpsex
3752,disconnecting,VBG,8xpsex
3753,seen,VBN,8xpsex
3754,become,VBN,8xpsex
3755,happening,VBG,8xpsex
3756,felt,VBN,8xpsex
3757,trying,VBG,8xpsex
3758,undo,VB,8xpsex
3759,read,VBN,8xpsex
3760,wondering,VBG,8xpsex
3761,stood,VBN,8xpsex
3762,handle,VB,8xpsex
3763,prepare,VB,8xpsex
3764,talk,VBP,8xpsex
3765,lose,VB,8xpsex
3766,prepare,VB,8xpsex
3767,happens,VBZ,8xpsex
3768,learned,VBD,8xptm9
3769,reflects,VBZ,8xptm9
3770,having,VBG,8xptm9
3771,leaned,VBD,8xptm9
3772,written,VBN,8xptm9
3773,know,VBP,8xptm9
3774,stand,VBP,8xptm9
3775,thought,VBD,8xptm9
3776,disconnecting,VBG,8xptm9
3777,seen,VBN,8xptm9
3778,become,VBN,8xptm9
3779,happening,VBG,8xptm9
3780,felt,VBN,8xptm9
3781,trying,VBG,8xptm9
3782,undo,VB,8xptm9
3783,read,VBN,8xptm9
3784,wondering,VBG,8xptm9
3785,stood,VBN,8xptm9
3786,handle,VB,8xptm9
3787,prepare,VB,8xptm9
3788,talk,VBP,8xptm9
3789,lose,VB,8xptm9
3790,prepare,VB,8xptm9
3791,happens,VBZ,8xptm9
3792,learned,VBD,8xpwhk
3793,reflects,VBZ,8xpwhk
3794,having,VBG,8xpwhk
3795,leaned,VBD,8xpwhk
3796,written,VBN,8xpwhk
3797,know,VBP,8xpwhk
3798,stand,VBP,8xpwhk
3799,thought,VBD,8xpwhk
3800,disconnecting,VBG,8xpwhk
3801,seen,VBN,8xpwhk
3802,become,VBN,8xpwhk
3803,happening,VBG,8xpwhk
3804,felt,VBN,8xpwhk
3805,trying,VBG,8xpwhk
3806,undo,VB,8xpwhk
3807,read,VBN,8xpwhk
3808,wondering,VBG,8xpwhk
3809,stood,VBN,8xpwhk
3810,handle,VB,8xpwhk
3811,prepare,VB,8xpwhk
3812,talk,VBP,8xpwhk
3813,lose,VB,8xpwhk
3814,prepare,VB,8xpwhk
3815,happens,VBZ,8xpwhk
3816,learned,VBD,8xpznq
3817,reflects,VBZ,8xpznq
3818,having,VBG,8xpznq
3819,leaned,VBD,8xpznq
3820,written,VBN,8xpznq
3821,know,VBP,8xpznq
3822,stand,VBP,8xpznq
3823,thought,VBD,8xpznq
3824,disconnecting,VBG,8xpznq
3825,seen,VBN,8xpznq
3826,become,VBN,8xpznq
3827,happening,VBG,8xpznq
3828,felt,VBN,8xpznq
3829,trying,VBG,8xpznq
3830,undo,VB,8xpznq
3831,read,VBN,8xpznq
3832,wondering,VBG,8xpznq
3833,stood,VBN,8xpznq
3834,handle,VB,8xpznq
3835,prepare,VB,8xpznq
3836,talk,VBP,8xpznq
3837,lose,VB,8xpznq
3838,prepare,VB,8xpznq
3839,happens,VBZ,8xpznq
3840,learned,VBD,8xq4y6
3841,reflects,VBZ,8xq4y6
3842,having,VBG,8xq4y6
3843,leaned,VBD,8xq4y6
3844,written,VBN,8xq4y6
3845,know,VBP,8xq4y6
3846,stand,VBP,8xq4y6
3847,thought,VBD,8xq4y6
3848,disconnecting,VBG,8xq4y6
3849,seen,VBN,8xq4y6
3850,become,VBN,8xq4y6
3851,happening,VBG,8xq4y6
3852,felt,VBN,8xq4y6
3853,trying,VBG,8xq4y6
3854,undo,VB,8xq4y6
3855,read,VBN,8xq4y6
3856,wondering,VBG,8xq4y6
3857,stood,VBN,8xq4y6
3858,handle,VB,8xq4y6
3859,prepare,VB,8xq4y6
3860,talk,VBP,8xq4y6
3861,lose,VB,8xq4y6
3862,prepare,VB,8xq4y6
3863,happens,VBZ,8xq4y6
3864,learned,VBD,8xq62x
3865,reflects,VBZ,8xq62x
3866,having,VBG,8xq62x
3867,leaned,VBD,8xq62x
3868,written,VBN,8xq62x
3869,know,VBP,8xq62x
3870,stand,VBP,8xq62x
3871,thought,VBD,8xq62x
3872,disconnecting,VBG,8xq62x
3873,seen,VBN,8xq62x
3874,become,VBN,8xq62x
3875,happening,VBG,8xq62x
3876,felt,VBN,8xq62x
3877,trying,VBG,8xq62x
3878,undo,VB,8xq62x
3879,read,VBN,8xq62x
3880,wondering,VBG,8xq62x
3881,stood,VBN,8xq62x
3882,handle,VB,8xq62x
3883,prepare,VB,8xq62x
3884,talk,VBP,8xq62x
3885,lose,VB,8xq62x
3886,prepare,VB,8xq62x
3887,happens,VBZ,8xq62x
3888,learned,VBD,8xq7af
3889,reflects,VBZ,8xq7af
3890,having,VBG,8xq7af
3891,leaned,VBD,8xq7af
3892,written,VBN,8xq7af
3893,know,VBP,8xq7af
3894,stand,VBP,8xq7af
3895,thought,VBD,8xq7af
3896,disconnecting,VBG,8xq7af
3897,seen,VBN,8xq7af
3898,become,VBN,8xq7af
3899,happening,VBG,8xq7af
3900,felt,VBN,8xq7af
3901,trying,VBG,8xq7af
3902,undo,VB,8xq7af
3903,read,VBN,8xq7af
3904,wondering,VBG,8xq7af
3905,stood,VBN,8xq7af
3906,handle,VB,8xq7af
3907,prepare,VB,8xq7af
3908,talk,VBP,8xq7af
3909,lose,VB,8xq7af
3910,prepare,VB,8xq7af
3911,happens,VBZ,8xq7af
3912,learned,VBD,8xq89b
3913,reflects,VBZ,8xq89b
3914,having,VBG,8xq89b
3915,leaned,VBD,8xq89b
3916,written,VBN,8xq89b
3917,know,VBP,8xq89b
3918,stand,VBP,8xq89b
3919,thought,VBD,8xq89b
3920,disconnecting,VBG,8xq89b
3921,seen,VBN,8xq89b
3922,become,VBN,8xq89b
3923,happening,VBG,8xq89b
3924,felt,VBN,8xq89b
3925,trying,VBG,8xq89b
3926,undo,VB,8xq89b
3927,read,VBN,8xq89b
3928,wondering,VBG,8xq89b
3929,stood,VBN,8xq89b
3930,handle,VB,8xq89b
3931,prepare,VB,8xq89b
3932,talk,VBP,8xq89b
3933,lose,VB,8xq89b
3934,prepare,VB,8xq89b
3935,happens,VBZ,8xq89b
3936,learned,VBD,8xq8ue
3937,reflects,VBZ,8xq8ue
3938,having,VBG,8xq8ue
3939,leaned,VBD,8xq8ue
3940,written,VBN,8xq8ue
3941,know,VBP,8xq8ue
3942,stand,VBP,8xq8ue
3943,thought,VBD,8xq8ue
3944,disconnecting,VBG,8xq8ue
3945,seen,VBN,8xq8ue
3946,become,VBN,8xq8ue
3947,happening,VBG,8xq8ue
3948,felt,VBN,8xq8ue
3949,trying,VBG,8xq8ue
3950,undo,VB,8xq8ue
3951,read,VBN,8xq8ue
3952,wondering,VBG,8xq8ue
3953,stood,VBN,8xq8ue
3954,handle,VB,8xq8ue
3955,prepare,VB,8xq8ue
3956,talk,VBP,8xq8ue
3957,lose,VB,8xq8ue
3958,prepare,VB,8xq8ue
3959,happens,VBZ,8xq8ue
3960,learned,VBD,8xq97p
3961,reflects,VBZ,8xq97p
3962,having,VBG,8xq97p
3963,leaned,VBD,8xq97p
3964,written,VBN,8xq97p
3965,know,VBP,8xq97p
3966,stand,VBP,8xq97p
3967,thought,VBD,8xq97p
3968,disconnecting,VBG,8xq97p
3969,seen,VBN,8xq97p
3970,become,VBN,8xq97p
3971,happening,VBG,8xq97p
3972,felt,VBN,8xq97p
3973,trying,VBG,8xq97p
3974,undo,VB,8xq97p
3975,read,VBN,8xq97p
3976,wondering,VBG,8xq97p
3977,stood,VBN,8xq97p
3978,handle,VB,8xq97p
3979,prepare,VB,8xq97p
3980,talk,VBP,8xq97p
3981,lose,VB,8xq97p
3982,prepare,VB,8xq97p
3983,happens,VBZ,8xq97p
3984,learned,VBD,8xqawd
3985,reflects,VBZ,8xqawd
3986,having,VBG,8xqawd
3987,leaned,VBD,8xqawd
3988,written,VBN,8xqawd
3989,know,VBP,8xqawd
3990,stand,VBP,8xqawd
3991,thought,VBD,8xqawd
3992,disconnecting,VBG,8xqawd
3993,seen,VBN,8xqawd
3994,become,VBN,8xqawd
3995,happening,VBG,8xqawd
3996,felt,VBN,8xqawd
3997,trying,VBG,8xqawd
3998,undo,VB,8xqawd
3999,read,VBN,8xqawd
4000,wondering,VBG,8xqawd
4001,stood,VBN,8xqawd
4002,handle,VB,8xqawd
4003,prepare,VB,8xqawd
4004,talk,VBP,8xqawd
4005,lose,VB,8xqawd
4006,prepare,VB,8xqawd
4007,happens,VBZ,8xqawd
4008,learned,VBD,8xqo9h
4009,reflects,VBZ,8xqo9h
4010,having,VBG,8xqo9h
4011,leaned,VBD,8xqo9h
4012,written,VBN,8xqo9h
4013,know,VBP,8xqo9h
4014,stand,VBP,8xqo9h
4015,thought,VBD,8xqo9h
4016,disconnecting,VBG,8xqo9h
4017,seen,VBN,8xqo9h
4018,become,VBN,8xqo9h
4019,happening,VBG,8xqo9h
4020,felt,VBN,8xqo9h
4021,trying,VBG,8xqo9h
4022,undo,VB,8xqo9h
4023,read,VBN,8xqo9h
4024,wondering,VBG,8xqo9h
4025,stood,VBN,8xqo9h
4026,handle,VB,8xqo9h
4027,prepare,VB,8xqo9h
4028,talk,VBP,8xqo9h
4029,lose,VB,8xqo9h
4030,prepare,VB,8xqo9h
4031,happens,VBZ,8xqo9h
4032,learned,VBD,8xqthw
4033,reflects,VBZ,8xqthw
4034,having,VBG,8xqthw
4035,leaned,VBD,8xqthw
4036,written,VBN,8xqthw
4037,know,VBP,8xqthw
4038,stand,VBP,8xqthw
4039,thought,VBD,8xqthw
4040,disconnecting,VBG,8xqthw
4041,seen,VBN,8xqthw
4042,become,VBN,8xqthw
4043,happening,VBG,8xqthw
4044,felt,VBN,8xqthw
4045,trying,VBG,8xqthw
4046,undo,VB,8xqthw
4047,read,VBN,8xqthw
4048,wondering,VBG,8xqthw
4049,stood,VBN,8xqthw
4050,handle,VB,8xqthw
4051,prepare,VB,8xqthw
4052,talk,VBP,8xqthw
4053,lose,VB,8xqthw
4054,prepare,VB,8xqthw
4055,happens,VBZ,8xqthw
4056,learned,VBD,8xqvyb
4057,reflects,VBZ,8xqvyb
4058,having,VBG,8xqvyb
4059,leaned,VBD,8xqvyb
4060,written,VBN,8xqvyb
4061,know,VBP,8xqvyb
4062,stand,VBP,8xqvyb
4063,thought,VBD,8xqvyb
4064,disconnecting,VBG,8xqvyb
4065,seen,VBN,8xqvyb
4066,become,VBN,8xqvyb
4067,happening,VBG,8xqvyb
4068,felt,VBN,8xqvyb
4069,trying,VBG,8xqvyb
4070,undo,VB,8xqvyb
4071,read,VBN,8xqvyb
4072,wondering,VBG,8xqvyb
4073,stood,VBN,8xqvyb
4074,handle,VB,8xqvyb
4075,prepare,VB,8xqvyb
4076,talk,VBP,8xqvyb
4077,lose,VB,8xqvyb
4078,prepare,VB,8xqvyb
4079,happens,VBZ,8xqvyb
4080,learned,VBD,8xqwkv
4081,reflects,VBZ,8xqwkv
4082,having,VBG,8xqwkv
4083,leaned,VBD,8xqwkv
4084,written,VBN,8xqwkv
4085,know,VBP,8xqwkv
4086,stand,VBP,8xqwkv
4087,thought,VBD,8xqwkv
4088,disconnecting,VBG,8xqwkv
4089,seen,VBN,8xqwkv
4090,become,VBN,8xqwkv
4091,happening,VBG,8xqwkv
4092,felt,VBN,8xqwkv
4093,trying,VBG,8xqwkv
4094,undo,VB,8xqwkv
4095,read,VBN,8xqwkv
4096,wondering,VBG,8xqwkv
4097,stood,VBN,8xqwkv
4098,handle,VB,8xqwkv
4099,prepare,VB,8xqwkv
4100,talk,VBP,8xqwkv
4101,lose,VB,8xqwkv
4102,prepare,VB,8xqwkv
4103,happens,VBZ,8xqwkv
4104,learned,VBD,8xqxyb
4105,reflects,VBZ,8xqxyb
4106,having,VBG,8xqxyb
4107,leaned,VBD,8xqxyb
4108,written,VBN,8xqxyb
4109,know,VBP,8xqxyb
4110,stand,VBP,8xqxyb
4111,thought,VBD,8xqxyb
4112,disconnecting,VBG,8xqxyb
4113,seen,VBN,8xqxyb
4114,become,VBN,8xqxyb
4115,happening,VBG,8xqxyb
4116,felt,VBN,8xqxyb
4117,trying,VBG,8xqxyb
4118,undo,VB,8xqxyb
4119,read,VBN,8xqxyb
4120,wondering,VBG,8xqxyb
4121,stood,VBN,8xqxyb
4122,handle,VB,8xqxyb
4123,prepare,VB,8xqxyb
4124,talk,VBP,8xqxyb
4125,lose,VB,8xqxyb
4126,prepare,VB,8xqxyb
4127,happens,VBZ,8xqxyb
4128,learned,VBD,8xqyt9
4129,reflects,VBZ,8xqyt9
4130,having,VBG,8xqyt9
4131,leaned,VBD,8xqyt9
4132,written,VBN,8xqyt9
4133,know,VBP,8xqyt9
4134,stand,VBP,8xqyt9
4135,thought,VBD,8xqyt9
4136,disconnecting,VBG,8xqyt9
4137,seen,VBN,8xqyt9
4138,become,VBN,8xqyt9
4139,happening,VBG,8xqyt9
4140,felt,VBN,8xqyt9
4141,trying,VBG,8xqyt9
4142,undo,VB,8xqyt9
4143,read,VBN,8xqyt9
4144,wondering,VBG,8xqyt9
4145,stood,VBN,8xqyt9
4146,handle,VB,8xqyt9
4147,prepare,VB,8xqyt9
4148,talk,VBP,8xqyt9
4149,lose,VB,8xqyt9
4150,prepare,VB,8xqyt9
4151,happens,VBZ,8xqyt9
4152,learned,VBD,8xqywu
4153,reflects,VBZ,8xqywu
4154,having,VBG,8xqywu
4155,leaned,VBD,8xqywu
4156,written,VBN,8xqywu
4157,know,VBP,8xqywu
4158,stand,VBP,8xqywu
4159,thought,VBD,8xqywu
4160,disconnecting,VBG,8xqywu
4161,seen,VBN,8xqywu
4162,become,VBN,8xqywu
4163,happening,VBG,8xqywu
4164,felt,VBN,8xqywu
4165,trying,VBG,8xqywu
4166,undo,VB,8xqywu
4167,read,VBN,8xqywu
4168,wondering,VBG,8xqywu
4169,stood,VBN,8xqywu
4170,handle,VB,8xqywu
4171,prepare,VB,8xqywu
4172,talk,VBP,8xqywu
4173,lose,VB,8xqywu
4174,prepare,VB,8xqywu
4175,happens,VBZ,8xqywu
4176,learned,VBD,8xr0at
4177,reflects,VBZ,8xr0at
4178,having,VBG,8xr0at
4179,leaned,VBD,8xr0at
4180,written,VBN,8xr0at
4181,know,VBP,8xr0at
4182,stand,VBP,8xr0at
4183,thought,VBD,8xr0at
4184,disconnecting,VBG,8xr0at
4185,seen,VBN,8xr0at
4186,become,VBN,8xr0at
4187,happening,VBG,8xr0at
4188,felt,VBN,8xr0at
4189,trying,VBG,8xr0at
4190,undo,VB,8xr0at
4191,read,VBN,8xr0at
4192,wondering,VBG,8xr0at
4193,stood,VBN,8xr0at
4194,handle,VB,8xr0at
4195,prepare,VB,8xr0at
4196,talk,VBP,8xr0at
4197,lose,VB,8xr0at
4198,prepare,VB,8xr0at
4199,happens,VBZ,8xr0at
4200,learned,VBD,8xr3oe
4201,reflects,VBZ,8xr3oe
4202,having,VBG,8xr3oe
4203,leaned,VBD,8xr3oe
4204,written,VBN,8xr3oe
4205,know,VBP,8xr3oe
4206,stand,VBP,8xr3oe
4207,thought,VBD,8xr3oe
4208,disconnecting,VBG,8xr3oe
4209,seen,VBN,8xr3oe
4210,become,VBN,8xr3oe
4211,happening,VBG,8xr3oe
4212,felt,VBN,8xr3oe
4213,trying,VBG,8xr3oe
4214,undo,VB,8xr3oe
4215,read,VBN,8xr3oe
4216,wondering,VBG,8xr3oe
4217,stood,VBN,8xr3oe
4218,handle,VB,8xr3oe
4219,prepare,VB,8xr3oe
4220,talk,VBP,8xr3oe
4221,lose,VB,8xr3oe
4222,prepare,VB,8xr3oe
4223,happens,VBZ,8xr3oe
4224,learned,VBD,8xr4p8
4225,reflects,VBZ,8xr4p8
4226,having,VBG,8xr4p8
4227,leaned,VBD,8xr4p8
4228,written,VBN,8xr4p8
4229,know,VBP,8xr4p8
4230,stand,VBP,8xr4p8
4231,thought,VBD,8xr4p8
4232,disconnecting,VBG,8xr4p8
4233,seen,VBN,8xr4p8
4234,become,VBN,8xr4p8
4235,happening,VBG,8xr4p8
4236,felt,VBN,8xr4p8
4237,trying,VBG,8xr4p8
4238,undo,VB,8xr4p8
4239,read,VBN,8xr4p8
4240,wondering,VBG,8xr4p8
4241,stood,VBN,8xr4p8
4242,handle,VB,8xr4p8
4243,prepare,VB,8xr4p8
4244,talk,VBP,8xr4p8
4245,lose,VB,8xr4p8
4246,prepare,VB,8xr4p8
4247,happens,VBZ,8xr4p8
4248,learned,VBD,8xra2n
4249,reflects,VBZ,8xra2n
4250,having,VBG,8xra2n
4251,leaned,VBD,8xra2n
4252,written,VBN,8xra2n
4253,know,VBP,8xra2n
4254,stand,VBP,8xra2n
4255,thought,VBD,8xra2n
4256,disconnecting,VBG,8xra2n
4257,seen,VBN,8xra2n
4258,become,VBN,8xra2n
4259,happening,VBG,8xra2n
4260,felt,VBN,8xra2n
4261,trying,VBG,8xra2n
4262,undo,VB,8xra2n
4263,read,VBN,8xra2n
4264,wondering,VBG,8xra2n
4265,stood,VBN,8xra2n
4266,handle,VB,8xra2n
4267,prepare,VB,8xra2n
4268,talk,VBP,8xra2n
4269,lose,VB,8xra2n
4270,prepare,VB,8xra2n
4271,happens,VBZ,8xra2n
4272,learned,VBD,8xrady
4273,reflects,VBZ,8xrady
4274,having,VBG,8xrady
4275,leaned,VBD,8xrady
4276,written,VBN,8xrady
4277,know,VBP,8xrady
4278,stand,VBP,8xrady
4279,thought,VBD,8xrady
4280,disconnecting,VBG,8xrady
4281,seen,VBN,8xrady
4282,become,VBN,8xrady
4283,happening,VBG,8xrady
4284,felt,VBN,8xrady
4285,trying,VBG,8xrady
4286,undo,VB,8xrady
4287,read,VBN,8xrady
4288,wondering,VBG,8xrady
4289,stood,VBN,8xrady
4290,handle,VB,8xrady
4291,prepare,VB,8xrady
4292,talk,VBP,8xrady
4293,lose,VB,8xrady
4294,prepare,VB,8xrady
4295,happens,VBZ,8xrady
4296,learned,VBD,8xraho
4297,reflects,VBZ,8xraho
4298,having,VBG,8xraho
4299,leaned,VBD,8xraho
4300,written,VBN,8xraho
4301,know,VBP,8xraho
4302,stand,VBP,8xraho
4303,thought,VBD,8xraho
4304,disconnecting,VBG,8xraho
4305,seen,VBN,8xraho
4306,become,VBN,8xraho
4307,happening,VBG,8xraho
4308,felt,VBN,8xraho
4309,trying,VBG,8xraho
4310,undo,VB,8xraho
4311,read,VBN,8xraho
4312,wondering,VBG,8xraho
4313,stood,VBN,8xraho
4314,handle,VB,8xraho
4315,prepare,VB,8xraho
4316,talk,VBP,8xraho
4317,lose,VB,8xraho
4318,prepare,VB,8xraho
4319,happens,VBZ,8xraho
4320,learned,VBD,8xrdt8
4321,reflects,VBZ,8xrdt8
4322,having,VBG,8xrdt8
4323,leaned,VBD,8xrdt8
4324,written,VBN,8xrdt8
4325,know,VBP,8xrdt8
4326,stand,VBP,8xrdt8
4327,thought,VBD,8xrdt8
4328,disconnecting,VBG,8xrdt8
4329,seen,VBN,8xrdt8
4330,become,VBN,8xrdt8
4331,happening,VBG,8xrdt8
4332,felt,VBN,8xrdt8
4333,trying,VBG,8xrdt8
4334,undo,VB,8xrdt8
4335,read,VBN,8xrdt8
4336,wondering,VBG,8xrdt8
4337,stood,VBN,8xrdt8
4338,handle,VB,8xrdt8
4339,prepare,VB,8xrdt8
4340,talk,VBP,8xrdt8
4341,lose,VB,8xrdt8
4342,prepare,VB,8xrdt8
4343,happens,VBZ,8xrdt8
4344,learned,VBD,8xre43
4345,reflects,VBZ,8xre43
4346,having,VBG,8xre43
4347,leaned,VBD,8xre43
4348,written,VBN,8xre43
4349,know,VBP,8xre43
4350,stand,VBP,8xre43
