,verbs,tense,postid
2902,disconnecting,VBG,8xgejz
2903,trying,VBG,8xgejz
2904,think,VB,8xgejz
2905,evolve,VB,8xgejz
2906,reflect,VB,8xgejz
2907,seen,VBN,8xgejz
2908,seen,VBN,8xgejz
2909,become,VBN,8xgejz
2910,become,VBN,8xgejz
2911,become,VBN,8xgejz
2912,TORN,VBN,8xgejz
2913,falling,VBG,8xgejz
2914,approved,VBN,8xgejz
2915,Seeing,VBG,8xgejz
2916,made,VBN,8xgejz
2917,happening,VBG,8xgejz
2918,happening,VBG,8xgejz
2919,shifted,VBN,8xgejz
2920,felt,VBN,8xgejz
2921,felt,VBN,8xgejz
2922,Losing,VBG,8xgejz
2923,would,MD,8xgejz
2924,hurt,VB,8xgejz
2925,destroy,VB,8xgejz
2926,trying,VBG,8xgejz
2927,trying,VBG,8xgejz
2928,monetize,VB,8xgejz
2929,make,VB,8xgejz
2930,could,MD,8xgejz
2931,undo,VB,8xgejz
2932,undo,VB,8xgejz
2933,Thank,VBP,8xgejz
2934,read,VBN,8xgejz
2935,read,VBN,8xgejz
2936,wondering,VBG,8xgejz
2937,wondering,VBG,8xgejz
2938,stood,VBN,8xgejz
2939,stood,VBN,8xgejz
2940,loose,VB,8xgejz
2941,talking,VBG,8xgejz
2942,handle,VB,8xgejz
2943,handle,VB,8xgejz
2944,can,MD,8xgejz
2945,prepare,VB,8xgejz
2946,prepare,VB,8xgejz
2947,get,VBP,8xgejz
2948,caught,VBN,8xgejz
2949,talk,VBP,8xgejz
2950,talk,VBP,8xgejz
2951,could,MD,8xgejz
2952,lose,VB,8xgejz
2953,lose,VB,8xgejz
2954,destroyed,VBN,8xgejz
2955,can,MD,8xgejz
2956,prepare,VB,8xgejz
2957,prepare,VB,8xgejz
2958,happens,VBZ,8xgejz
2959,happens,VBZ,8xgejz
2960,learned,VBD,8xgeul
2961,learned,VBD,8xgeul
2962,reflects,VBZ,8xgeul
2963,reflects,VBZ,8xgeul
2964,having,VBG,8xgeul
2965,having,VBG,8xgeul
2966,leaned,VBD,8xgeul
2967,leaned,VBD,8xgeul
2968,left,VBN,8xgeul
2969,steeped,VBN,8xgeul
2970,written,VBN,8xgeul
2971,written,VBN,8xgeul
2972,know,VBP,8xgeul
2973,know,VBP,8xgeul
2974,stand,VBP,8xgeul
2975,stand,VBP,8xgeul
2976,loose,VB,8xgeul
2977,would,MD,8xgeul
2978,thought,VBD,8xgeul
2979,thought,VBD,8xgeul
2980,including,VBG,8xgeul
2981,disconnecting,VBG,8xgeul
2982,disconnecting,VBG,8xgeul
2983,trying,VBG,8xgeul
2984,think,VB,8xgeul
2985,evolve,VB,8xgeul
2986,reflect,VB,8xgeul
2987,seen,VBN,8xgeul
2988,seen,VBN,8xgeul
2989,become,VBN,8xgeul
2990,become,VBN,8xgeul
2991,become,VBN,8xgeul
2992,TORN,VBN,8xgeul
2993,falling,VBG,8xgeul
2994,approved,VBN,8xgeul
2995,Seeing,VBG,8xgeul
2996,made,VBN,8xgeul
2997,happening,VBG,8xgeul
2998,happening,VBG,8xgeul
2999,shifted,VBN,8xgeul
3000,felt,VBN,8xgeul
3001,felt,VBN,8xgeul
3002,Losing,VBG,8xgeul
3003,would,MD,8xgeul
3004,hurt,VB,8xgeul
3005,destroy,VB,8xgeul
3006,trying,VBG,8xgeul
3007,trying,VBG,8xgeul
3008,monetize,VB,8xgeul
3009,make,VB,8xgeul
3010,could,MD,8xgeul
3011,undo,VB,8xgeul
3012,undo,VB,8xgeul
3013,Thank,VBP,8xgeul
3014,read,VBN,8xgeul
3015,read,VBN,8xgeul
3016,wondering,VBG,8xgeul
3017,wondering,VBG,8xgeul
3018,stood,VBN,8xgeul
3019,stood,VBN,8xgeul
3020,loose,VB,8xgeul
3021,talking,VBG,8xgeul
3022,handle,VB,8xgeul
3023,handle,VB,8xgeul
3024,can,MD,8xgeul
3025,prepare,VB,8xgeul
3026,prepare,VB,8xgeul
3027,get,VBP,8xgeul
3028,caught,VBN,8xgeul
3029,talk,VBP,8xgeul
3030,talk,VBP,8xgeul
3031,could,MD,8xgeul
3032,lose,VB,8xgeul
3033,lose,VB,8xgeul
3034,destroyed,VBN,8xgeul
3035,can,MD,8xgeul
3036,prepare,VB,8xgeul
3037,prepare,VB,8xgeul
3038,happens,VBZ,8xgeul
3039,happens,VBZ,8xgeul
3040,learned,VBD,8xgipk
3041,learned,VBD,8xgipk
3042,reflects,VBZ,8xgipk
3043,reflects,VBZ,8xgipk
3044,having,VBG,8xgipk
3045,having,VBG,8xgipk
3046,leaned,VBD,8xgipk
3047,leaned,VBD,8xgipk
3048,left,VBN,8xgipk
3049,steeped,VBN,8xgipk
3050,written,VBN,8xgipk
3051,written,VBN,8xgipk
3052,know,VBP,8xgipk
3053,know,VBP,8xgipk
3054,stand,VBP,8xgipk
3055,stand,VBP,8xgipk
3056,loose,VB,8xgipk
3057,would,MD,8xgipk
3058,thought,VBD,8xgipk
3059,thought,VBD,8xgipk
3060,including,VBG,8xgipk
3061,disconnecting,VBG,8xgipk
3062,disconnecting,VBG,8xgipk
3063,trying,VBG,8xgipk
3064,think,VB,8xgipk
3065,evolve,VB,8xgipk
3066,reflect,VB,8xgipk
3067,seen,VBN,8xgipk
3068,seen,VBN,8xgipk
3069,become,VBN,8xgipk
3070,become,VBN,8xgipk
3071,become,VBN,8xgipk
3072,TORN,VBN,8xgipk
3073,falling,VBG,8xgipk
3074,approved,VBN,8xgipk
3075,Seeing,VBG,8xgipk
3076,made,VBN,8xgipk
3077,happening,VBG,8xgipk
3078,happening,VBG,8xgipk
3079,shifted,VBN,8xgipk
3080,felt,VBN,8xgipk
3081,felt,VBN,8xgipk
3082,Losing,VBG,8xgipk
3083,would,MD,8xgipk
3084,hurt,VB,8xgipk
3085,destroy,VB,8xgipk
3086,trying,VBG,8xgipk
3087,trying,VBG,8xgipk
3088,monetize,VB,8xgipk
3089,make,VB,8xgipk
3090,could,MD,8xgipk
3091,undo,VB,8xgipk
3092,undo,VB,8xgipk
3093,Thank,VBP,8xgipk
3094,read,VBN,8xgipk
3095,read,VBN,8xgipk
3096,wondering,VBG,8xgipk
3097,wondering,VBG,8xgipk
3098,stood,VBN,8xgipk
3099,stood,VBN,8xgipk
3100,loose,VB,8xgipk
3101,talking,VBG,8xgipk
3102,handle,VB,8xgipk
3103,handle,VB,8xgipk
3104,can,MD,8xgipk
3105,prepare,VB,8xgipk
3106,prepare,VB,8xgipk
3107,get,VBP,8xgipk
3108,caught,VBN,8xgipk
3109,talk,VBP,8xgipk
3110,talk,VBP,8xgipk
3111,could,MD,8xgipk
3112,lose,VB,8xgipk
3113,lose,VB,8xgipk
3114,destroyed,VBN,8xgipk
3115,can,MD,8xgipk
3116,prepare,VB,8xgipk
3117,prepare,VB,8xgipk
3118,happens,VBZ,8xgipk
3119,happens,VBZ,8xgipk
3120,learned,VBD,8xgj9w
3121,learned,VBD,8xgj9w
3122,reflects,VBZ,8xgj9w
3123,reflects,VBZ,8xgj9w
3124,having,VBG,8xgj9w
3125,having,VBG,8xgj9w
3126,leaned,VBD,8xgj9w
3127,leaned,VBD,8xgj9w
3128,left,VBN,8xgj9w
3129,steeped,VBN,8xgj9w
3130,written,VBN,8xgj9w
3131,written,VBN,8xgj9w
3132,know,VBP,8xgj9w
3133,know,VBP,8xgj9w
3134,stand,VBP,8xgj9w
3135,stand,VBP,8xgj9w
3136,loose,VB,8xgj9w
3137,would,MD,8xgj9w
3138,thought,VBD,8xgj9w
3139,thought,VBD,8xgj9w
3140,including,VBG,8xgj9w
3141,disconnecting,VBG,8xgj9w
3142,disconnecting,VBG,8xgj9w
3143,trying,VBG,8xgj9w
3144,think,VB,8xgj9w
3145,evolve,VB,8xgj9w
3146,reflect,VB,8xgj9w
3147,seen,VBN,8xgj9w
3148,seen,VBN,8xgj9w
3149,become,VBN,8xgj9w
3150,become,VBN,8xgj9w
3151,become,VBN,8xgj9w
3152,TORN,VBN,8xgj9w
3153,falling,VBG,8xgj9w
3154,approved,VBN,8xgj9w
3155,Seeing,VBG,8xgj9w
3156,made,VBN,8xgj9w
3157,happening,VBG,8xgj9w
3158,happening,VBG,8xgj9w
3159,shifted,VBN,8xgj9w
3160,felt,VBN,8xgj9w
3161,felt,VBN,8xgj9w
3162,Losing,VBG,8xgj9w
3163,would,MD,8xgj9w
3164,hurt,VB,8xgj9w
3165,destroy,VB,8xgj9w
3166,trying,VBG,8xgj9w
3167,trying,VBG,8xgj9w
3168,monetize,VB,8xgj9w
3169,make,VB,8xgj9w
3170,could,MD,8xgj9w
3171,undo,VB,8xgj9w
3172,undo,VB,8xgj9w
3173,Thank,VBP,8xgj9w
3174,read,VBN,8xgj9w
3175,read,VBN,8xgj9w
3176,wondering,VBG,8xgj9w
3177,wondering,VBG,8xgj9w
3178,stood,VBN,8xgj9w
3179,stood,VBN,8xgj9w
3180,loose,VB,8xgj9w
3181,talking,VBG,8xgj9w
3182,handle,VB,8xgj9w
3183,handle,VB,8xgj9w
3184,can,MD,8xgj9w
3185,prepare,VB,8xgj9w
3186,prepare,VB,8xgj9w
3187,get,VBP,8xgj9w
3188,caught,VBN,8xgj9w
3189,talk,VBP,8xgj9w
3190,talk,VBP,8xgj9w
3191,could,MD,8xgj9w
3192,lose,VB,8xgj9w
3193,lose,VB,8xgj9w
3194,destroyed,VBN,8xgj9w
3195,can,MD,8xgj9w
3196,prepare,VB,8xgj9w
3197,prepare,VB,8xgj9w
3198,happens,VBZ,8xgj9w
3199,happens,VBZ,8xgj9w
3200,learned,VBD,8xgk9w
3201,learned,VBD,8xgk9w
3202,reflects,VBZ,8xgk9w
3203,reflects,VBZ,8xgk9w
3204,having,VBG,8xgk9w
3205,having,VBG,8xgk9w
3206,leaned,VBD,8xgk9w
3207,leaned,VBD,8xgk9w
3208,left,VBN,8xgk9w
3209,steeped,VBN,8xgk9w
3210,written,VBN,8xgk9w
3211,written,VBN,8xgk9w
3212,know,VBP,8xgk9w
3213,know,VBP,8xgk9w
3214,stand,VBP,8xgk9w
3215,stand,VBP,8xgk9w
3216,loose,VB,8xgk9w
3217,would,MD,8xgk9w
3218,thought,VBD,8xgk9w
3219,thought,VBD,8xgk9w
3220,including,VBG,8xgk9w
3221,disconnecting,VBG,8xgk9w
3222,disconnecting,VBG,8xgk9w
3223,trying,VBG,8xgk9w
3224,think,VB,8xgk9w
3225,evolve,VB,8xgk9w
3226,reflect,VB,8xgk9w
3227,seen,VBN,8xgk9w
3228,seen,VBN,8xgk9w
3229,become,VBN,8xgk9w
3230,become,VBN,8xgk9w
3231,become,VBN,8xgk9w
3232,TORN,VBN,8xgk9w
3233,falling,VBG,8xgk9w
3234,approved,VBN,8xgk9w
3235,Seeing,VBG,8xgk9w
3236,made,VBN,8xgk9w
3237,happening,VBG,8xgk9w
3238,happening,VBG,8xgk9w
3239,shifted,VBN,8xgk9w
3240,felt,VBN,8xgk9w
3241,felt,VBN,8xgk9w
3242,Losing,VBG,8xgk9w
3243,would,MD,8xgk9w
3244,hurt,VB,8xgk9w
3245,destroy,VB,8xgk9w
3246,trying,VBG,8xgk9w
3247,trying,VBG,8xgk9w
3248,monetize,VB,8xgk9w
3249,make,VB,8xgk9w
3250,could,MD,8xgk9w
3251,undo,VB,8xgk9w
3252,undo,VB,8xgk9w
3253,Thank,VBP,8xgk9w
3254,read,VBN,8xgk9w
3255,read,VBN,8xgk9w
3256,wondering,VBG,8xgk9w
3257,wondering,VBG,8xgk9w
3258,stood,VBN,8xgk9w
3259,stood,VBN,8xgk9w
3260,loose,VB,8xgk9w
3261,talking,VBG,8xgk9w
3262,handle,VB,8xgk9w
3263,handle,VB,8xgk9w
3264,can,MD,8xgk9w
3265,prepare,VB,8xgk9w
3266,prepare,VB,8xgk9w
3267,get,VBP,8xgk9w
3268,caught,VBN,8xgk9w
3269,talk,VBP,8xgk9w
3270,talk,VBP,8xgk9w
3271,could,MD,8xgk9w
3272,lose,VB,8xgk9w
3273,lose,VB,8xgk9w
3274,destroyed,VBN,8xgk9w
3275,can,MD,8xgk9w
3276,prepare,VB,8xgk9w
3277,prepare,VB,8xgk9w
3278,happens,VBZ,8xgk9w
3279,happens,VBZ,8xgk9w
3280,learned,VBD,8xglev
3281,learned,VBD,8xglev
3282,reflects,VBZ,8xglev
3283,reflects,VBZ,8xglev
3284,having,VBG,8xglev
3285,having,VBG,8xglev
3286,leaned,VBD,8xglev
3287,leaned,VBD,8xglev
3288,left,VBN,8xglev
3289,steeped,VBN,8xglev
3290,written,VBN,8xglev
3291,written,VBN,8xglev
3292,know,VBP,8xglev
3293,know,VBP,8xglev
3294,stand,VBP,8xglev
3295,stand,VBP,8xglev
3296,loose,VB,8xglev
3297,would,MD,8xglev
3298,thought,VBD,8xglev
3299,thought,VBD,8xglev
3300,including,VBG,8xglev
3301,disconnecting,VBG,8xglev
3302,disconnecting,VBG,8xglev
3303,trying,VBG,8xglev
3304,think,VB,8xglev
3305,evolve,VB,8xglev
3306,reflect,VB,8xglev
3307,seen,VBN,8xglev
3308,seen,VBN,8xglev
3309,become,VBN,8xglev
3310,become,VBN,8xglev
3311,become,VBN,8xglev
3312,TORN,VBN,8xglev
3313,falling,VBG,8xglev
3314,approved,VBN,8xglev
3315,Seeing,VBG,8xglev
3316,made,VBN,8xglev
3317,happening,VBG,8xglev
3318,happening,VBG,8xglev
3319,shifted,VBN,8xglev
3320,felt,VBN,8xglev
3321,felt,VBN,8xglev
3322,Losing,VBG,8xglev
3323,would,MD,8xglev
3324,hurt,VB,8xglev
3325,destroy,VB,8xglev
3326,trying,VBG,8xglev
3327,trying,VBG,8xglev
3328,monetize,VB,8xglev
3329,make,VB,8xglev
3330,could,MD,8xglev
3331,undo,VB,8xglev
3332,undo,VB,8xglev
3333,Thank,VBP,8xglev
3334,read,VBN,8xglev
3335,read,VBN,8xglev
3336,wondering,VBG,8xglev
3337,wondering,VBG,8xglev
3338,stood,VBN,8xglev
3339,stood,VBN,8xglev
3340,loose,VB,8xglev
3341,talking,VBG,8xglev
3342,handle,VB,8xglev
3343,handle,VB,8xglev
3344,can,MD,8xglev
3345,prepare,VB,8xglev
3346,prepare,VB,8xglev
3347,get,VBP,8xglev
3348,caught,VBN,8xglev
3349,talk,VBP,8xglev
3350,talk,VBP,8xglev
3351,could,MD,8xglev
3352,lose,VB,8xglev
3353,lose,VB,8xglev
3354,destroyed,VBN,8xglev
3355,can,MD,8xglev
3356,prepare,VB,8xglev
3357,prepare,VB,8xglev
3358,happens,VBZ,8xglev
3359,happens,VBZ,8xglev
3360,learned,VBD,8xgnzl
3361,learned,VBD,8xgnzl
3362,reflects,VBZ,8xgnzl
3363,reflects,VBZ,8xgnzl
3364,having,VBG,8xgnzl
3365,having,VBG,8xgnzl
3366,leaned,VBD,8xgnzl
3367,leaned,VBD,8xgnzl
3368,left,VBN,8xgnzl
3369,steeped,VBN,8xgnzl
3370,written,VBN,8xgnzl
3371,written,VBN,8xgnzl
3372,know,VBP,8xgnzl
3373,know,VBP,8xgnzl
3374,stand,VBP,8xgnzl
3375,stand,VBP,8xgnzl
3376,loose,VB,8xgnzl
3377,would,MD,8xgnzl
3378,thought,VBD,8xgnzl
3379,thought,VBD,8xgnzl
3380,including,VBG,8xgnzl
3381,disconnecting,VBG,8xgnzl
3382,disconnecting,VBG,8xgnzl
3383,trying,VBG,8xgnzl
3384,think,VB,8xgnzl
3385,evolve,VB,8xgnzl
3386,reflect,VB,8xgnzl
3387,seen,VBN,8xgnzl
3388,seen,VBN,8xgnzl
3389,become,VBN,8xgnzl
3390,become,VBN,8xgnzl
3391,become,VBN,8xgnzl
3392,TORN,VBN,8xgnzl
3393,falling,VBG,8xgnzl
3394,approved,VBN,8xgnzl
3395,Seeing,VBG,8xgnzl
3396,made,VBN,8xgnzl
3397,happening,VBG,8xgnzl
3398,happening,VBG,8xgnzl
3399,shifted,VBN,8xgnzl
3400,felt,VBN,8xgnzl
3401,felt,VBN,8xgnzl
3402,Losing,VBG,8xgnzl
3403,would,MD,8xgnzl
3404,hurt,VB,8xgnzl
3405,destroy,VB,8xgnzl
3406,trying,VBG,8xgnzl
3407,trying,VBG,8xgnzl
3408,monetize,VB,8xgnzl
3409,make,VB,8xgnzl
3410,could,MD,8xgnzl
3411,undo,VB,8xgnzl
3412,undo,VB,8xgnzl
3413,Thank,VBP,8xgnzl
3414,read,VBN,8xgnzl
3415,read,VBN,8xgnzl
3416,wondering,VBG,8xgnzl
3417,wondering,VBG,8xgnzl
3418,stood,VBN,8xgnzl
3419,stood,VBN,8xgnzl
3420,loose,VB,8xgnzl
3421,talking,VBG,8xgnzl
3422,handle,VB,8xgnzl
3423,handle,VB,8xgnzl
3424,can,MD,8xgnzl
3425,prepare,VB,8xgnzl
3426,prepare,VB,8xgnzl
3427,get,VBP,8xgnzl
3428,caught,VBN,8xgnzl
3429,talk,VBP,8xgnzl
3430,talk,VBP,8xgnzl
3431,could,MD,8xgnzl
3432,lose,VB,8xgnzl
3433,lose,VB,8xgnzl
3434,destroyed,VBN,8xgnzl
3435,can,MD,8xgnzl
3436,prepare,VB,8xgnzl
3437,prepare,VB,8xgnzl
3438,happens,VBZ,8xgnzl
3439,happens,VBZ,8xgnzl
3440,learned,VBD,8xgq6r
3441,learned,VBD,8xgq6r
3442,reflects,VBZ,8xgq6r
3443,reflects,VBZ,8xgq6r
3444,having,VBG,8xgq6r
3445,having,VBG,8xgq6r
3446,leaned,VBD,8xgq6r
3447,leaned,VBD,8xgq6r
3448,left,VBN,8xgq6r
3449,steeped,VBN,8xgq6r
3450,written,VBN,8xgq6r
3451,written,VBN,8xgq6r
3452,know,VBP,8xgq6r
3453,know,VBP,8xgq6r
3454,stand,VBP,8xgq6r
3455,stand,VBP,8xgq6r
3456,loose,VB,8xgq6r
3457,would,MD,8xgq6r
3458,thought,VBD,8xgq6r
3459,thought,VBD,8xgq6r
3460,including,VBG,8xgq6r
3461,disconnecting,VBG,8xgq6r
3462,disconnecting,VBG,8xgq6r
3463,trying,VBG,8xgq6r
3464,think,VB,8xgq6r
3465,evolve,VB,8xgq6r
3466,reflect,VB,8xgq6r
3467,seen,VBN,8xgq6r
3468,seen,VBN,8xgq6r
3469,become,VBN,8xgq6r
3470,become,VBN,8xgq6r
3471,become,VBN,8xgq6r
3472,TORN,VBN,8xgq6r
3473,falling,VBG,8xgq6r
3474,approved,VBN,8xgq6r
3475,Seeing,VBG,8xgq6r
3476,made,VBN,8xgq6r
3477,happening,VBG,8xgq6r
3478,happening,VBG,8xgq6r
3479,shifted,VBN,8xgq6r
3480,felt,VBN,8xgq6r
3481,felt,VBN,8xgq6r
3482,Losing,VBG,8xgq6r
3483,would,MD,8xgq6r
3484,hurt,VB,8xgq6r
3485,destroy,VB,8xgq6r
3486,trying,VBG,8xgq6r
3487,trying,VBG,8xgq6r
3488,monetize,VB,8xgq6r
3489,make,VB,8xgq6r
3490,could,MD,8xgq6r
3491,undo,VB,8xgq6r
3492,undo,VB,8xgq6r
3493,Thank,VBP,8xgq6r
3494,read,VBN,8xgq6r
3495,read,VBN,8xgq6r
3496,wondering,VBG,8xgq6r
3497,wondering,VBG,8xgq6r
3498,stood,VBN,8xgq6r
3499,stood,VBN,8xgq6r
3500,loose,VB,8xgq6r
3501,talking,VBG,8xgq6r
3502,handle,VB,8xgq6r
3503,handle,VB,8xgq6r
3504,can,MD,8xgq6r
3505,prepare,VB,8xgq6r
3506,prepare,VB,8xgq6r
3507,get,VBP,8xgq6r
3508,caught,VBN,8xgq6r
3509,talk,VBP,8xgq6r
3510,talk,VBP,8xgq6r
3511,could,MD,8xgq6r
3512,lose,VB,8xgq6r
3513,lose,VB,8xgq6r
3514,destroyed,VBN,8xgq6r
3515,can,MD,8xgq6r
3516,prepare,VB,8xgq6r
3517,prepare,VB,8xgq6r
3518,happens,VBZ,8xgq6r
3519,happens,VBZ,8xgq6r
3520,learned,VBD,8xgr0c
3521,learned,VBD,8xgr0c
3522,reflects,VBZ,8xgr0c
3523,reflects,VBZ,8xgr0c
3524,having,VBG,8xgr0c
3525,having,VBG,8xgr0c
3526,leaned,VBD,8xgr0c
3527,leaned,VBD,8xgr0c
3528,left,VBN,8xgr0c
3529,steeped,VBN,8xgr0c
3530,written,VBN,8xgr0c
3531,written,VBN,8xgr0c
3532,know,VBP,8xgr0c
3533,know,VBP,8xgr0c
3534,stand,VBP,8xgr0c
3535,stand,VBP,8xgr0c
3536,loose,VB,8xgr0c
3537,would,MD,8xgr0c
3538,thought,VBD,8xgr0c
3539,thought,VBD,8xgr0c
3540,including,VBG,8xgr0c
3541,disconnecting,VBG,8xgr0c
3542,disconnecting,VBG,8xgr0c
3543,trying,VBG,8xgr0c
3544,think,VB,8xgr0c
3545,evolve,VB,8xgr0c
3546,reflect,VB,8xgr0c
3547,seen,VBN,8xgr0c
3548,seen,VBN,8xgr0c
3549,become,VBN,8xgr0c
3550,become,VBN,8xgr0c
3551,become,VBN,8xgr0c
3552,TORN,VBN,8xgr0c
3553,falling,VBG,8xgr0c
3554,approved,VBN,8xgr0c
3555,Seeing,VBG,8xgr0c
3556,made,VBN,8xgr0c
3557,happening,VBG,8xgr0c
3558,happening,VBG,8xgr0c
3559,shifted,VBN,8xgr0c
3560,felt,VBN,8xgr0c
3561,felt,VBN,8xgr0c
3562,Losing,VBG,8xgr0c
3563,would,MD,8xgr0c
3564,hurt,VB,8xgr0c
3565,destroy,VB,8xgr0c
3566,trying,VBG,8xgr0c
3567,trying,VBG,8xgr0c
3568,monetize,VB,8xgr0c
3569,make,VB,8xgr0c
3570,could,MD,8xgr0c
3571,undo,VB,8xgr0c
3572,undo,VB,8xgr0c
3573,Thank,VBP,8xgr0c
3574,read,VBN,8xgr0c
3575,read,VBN,8xgr0c
3576,wondering,VBG,8xgr0c
3577,wondering,VBG,8xgr0c
3578,stood,VBN,8xgr0c
3579,stood,VBN,8xgr0c
3580,loose,VB,8xgr0c
3581,talking,VBG,8xgr0c
3582,handle,VB,8xgr0c
3583,handle,VB,8xgr0c
3584,can,MD,8xgr0c
3585,prepare,VB,8xgr0c
3586,prepare,VB,8xgr0c
3587,get,VBP,8xgr0c
3588,caught,VBN,8xgr0c
3589,talk,VBP,8xgr0c
3590,talk,VBP,8xgr0c
3591,could,MD,8xgr0c
3592,lose,VB,8xgr0c
3593,lose,VB,8xgr0c
3594,destroyed,VBN,8xgr0c
3595,can,MD,8xgr0c
3596,prepare,VB,8xgr0c
3597,prepare,VB,8xgr0c
3598,happens,VBZ,8xgr0c
3599,happens,VBZ,8xgr0c
3600,learned,VBD,8xgrzt
3601,learned,VBD,8xgrzt
3602,reflects,VBZ,8xgrzt
3603,reflects,VBZ,8xgrzt
3604,having,VBG,8xgrzt
3605,having,VBG,8xgrzt
3606,leaned,VBD,8xgrzt
3607,leaned,VBD,8xgrzt
3608,left,VBN,8xgrzt
3609,steeped,VBN,8xgrzt
3610,written,VBN,8xgrzt
3611,written,VBN,8xgrzt
3612,know,VBP,8xgrzt
3613,know,VBP,8xgrzt
3614,stand,VBP,8xgrzt
3615,stand,VBP,8xgrzt
3616,loose,VB,8xgrzt
3617,would,MD,8xgrzt
3618,thought,VBD,8xgrzt
3619,thought,VBD,8xgrzt
3620,including,VBG,8xgrzt
3621,disconnecting,VBG,8xgrzt
3622,disconnecting,VBG,8xgrzt
3623,trying,VBG,8xgrzt
3624,think,VB,8xgrzt
3625,evolve,VB,8xgrzt
3626,reflect,VB,8xgrzt
3627,seen,VBN,8xgrzt
3628,seen,VBN,8xgrzt
3629,become,VBN,8xgrzt
3630,become,VBN,8xgrzt
3631,become,VBN,8xgrzt
3632,TORN,VBN,8xgrzt
3633,falling,VBG,8xgrzt
3634,approved,VBN,8xgrzt
3635,Seeing,VBG,8xgrzt
3636,made,VBN,8xgrzt
3637,happening,VBG,8xgrzt
3638,happening,VBG,8xgrzt
3639,shifted,VBN,8xgrzt
3640,felt,VBN,8xgrzt
3641,felt,VBN,8xgrzt
3642,Losing,VBG,8xgrzt
3643,would,MD,8xgrzt
3644,hurt,VB,8xgrzt
3645,destroy,VB,8xgrzt
3646,trying,VBG,8xgrzt
3647,trying,VBG,8xgrzt
3648,monetize,VB,8xgrzt
3649,make,VB,8xgrzt
3650,could,MD,8xgrzt
3651,undo,VB,8xgrzt
3652,undo,VB,8xgrzt
3653,Thank,VBP,8xgrzt
3654,read,VBN,8xgrzt
3655,read,VBN,8xgrzt
3656,wondering,VBG,8xgrzt
3657,wondering,VBG,8xgrzt
3658,stood,VBN,8xgrzt
3659,stood,VBN,8xgrzt
3660,loose,VB,8xgrzt
3661,talking,VBG,8xgrzt
3662,handle,VB,8xgrzt
3663,handle,VB,8xgrzt
3664,can,MD,8xgrzt
3665,prepare,VB,8xgrzt
3666,prepare,VB,8xgrzt
3667,get,VBP,8xgrzt
3668,caught,VBN,8xgrzt
3669,talk,VBP,8xgrzt
3670,talk,VBP,8xgrzt
3671,could,MD,8xgrzt
3672,lose,VB,8xgrzt
3673,lose,VB,8xgrzt
3674,destroyed,VBN,8xgrzt
3675,can,MD,8xgrzt
3676,prepare,VB,8xgrzt
3677,prepare,VB,8xgrzt
3678,happens,VBZ,8xgrzt
3679,happens,VBZ,8xgrzt
3680,learned,VBD,8xgvog
3681,learned,VBD,8xgvog
3682,reflects,VBZ,8xgvog
3683,reflects,VBZ,8xgvog
3684,having,VBG,8xgvog
3685,having,VBG,8xgvog
3686,leaned,VBD,8xgvog
3687,leaned,VBD,8xgvog
3688,left,VBN,8xgvog
3689,steeped,VBN,8xgvog
3690,written,VBN,8xgvog
3691,written,VBN,8xgvog
3692,know,VBP,8xgvog
3693,know,VBP,8xgvog
3694,stand,VBP,8xgvog
3695,stand,VBP,8xgvog
3696,loose,VB,8xgvog
3697,would,MD,8xgvog
3698,thought,VBD,8xgvog
3699,thought,VBD,8xgvog
3700,including,VBG,8xgvog
3701,disconnecting,VBG,8xgvog
3702,disconnecting,VBG,8xgvog
3703,trying,VBG,8xgvog
3704,think,VB,8xgvog
3705,evolve,VB,8xgvog
3706,reflect,VB,8xgvog
3707,seen,VBN,8xgvog
3708,seen,VBN,8xgvog
3709,become,VBN,8xgvog
3710,become,VBN,8xgvog
3711,become,VBN,8xgvog
3712,TORN,VBN,8xgvog
3713,falling,VBG,8xgvog
3714,approved,VBN,8xgvog
3715,Seeing,VBG,8xgvog
3716,made,VBN,8xgvog
3717,happening,VBG,8xgvog
3718,happening,VBG,8xgvog
3719,shifted,VBN,8xgvog
3720,felt,VBN,8xgvog
3721,felt,VBN,8xgvog
3722,Losing,VBG,8xgvog
3723,would,MD,8xgvog
3724,hurt,VB,8xgvog
3725,destroy,VB,8xgvog
3726,trying,VBG,8xgvog
3727,trying,VBG,8xgvog
3728,monetize,VB,8xgvog
3729,make,VB,8xgvog
3730,could,MD,8xgvog
3731,undo,VB,8xgvog
3732,undo,VB,8xgvog
3733,Thank,VBP,8xgvog
3734,read,VBN,8xgvog
3735,read,VBN,8xgvog
3736,wondering,VBG,8xgvog
3737,wondering,VBG,8xgvog
3738,stood,VBN,8xgvog
3739,stood,VBN,8xgvog
3740,loose,VB,8xgvog
3741,talking,VBG,8xgvog
3742,handle,VB,8xgvog
3743,handle,VB,8xgvog
3744,can,MD,8xgvog
3745,prepare,VB,8xgvog
3746,prepare,VB,8xgvog
3747,get,VBP,8xgvog
3748,caught,VBN,8xgvog
3749,talk,VBP,8xgvog
3750,talk,VBP,8xgvog
3751,could,MD,8xgvog
3752,lose,VB,8xgvog
3753,lose,VB,8xgvog
3754,destroyed,VBN,8xgvog
3755,can,MD,8xgvog
3756,prepare,VB,8xgvog
3757,prepare,VB,8xgvog
3758,happens,VBZ,8xgvog
3759,happens,VBZ,8xgvog
